"provinsi","daerah","jenis","tahun","peng"
"JAWA TENGAH","PERDESAAN","TOTAL",2015,591233
"JAWA TENGAH","PERDESAAN","TOTAL",2016,635292
"JAWA TENGAH","PERDESAAN","TOTAL",2017,720033
"JAWA TENGAH","PERDESAAN","TOTAL",2018,810919
"JAWA TENGAH","PERDESAAN","TOTAL",2019,825060
"JAWA TENGAH","PERDESAAN","TOTAL",2020,876814
"JAWA TENGAH","PERDESAAN","TOTAL",2021,902303
"JAWA TENGAH","PERDESAAN","TOTAL",2022,966937
"JAWA TENGAH","PERKOTAAN","MAKANAN",2007,156840
"JAWA TENGAH","PERKOTAAN","MAKANAN",2008,178180
"JAWA TENGAH","PERKOTAAN","MAKANAN",2009,193974
"JAWA TENGAH","PERKOTAAN","MAKANAN",2010,225430
"JAWA TENGAH","PERKOTAAN","MAKANAN",2011,249353
"JAWA TENGAH","PERKOTAAN","MAKANAN",2012,306284
"JAWA TENGAH","PERKOTAAN","MAKANAN",2013,313649
"JAWA TENGAH","PERKOTAAN","MAKANAN",2014,340655
"JAWA TENGAH","PERKOTAAN","MAKANAN",2015,350517
"JAWA TENGAH","PERKOTAAN","MAKANAN",2016,409810
"JAWA TENGAH","PERKOTAAN","MAKANAN",2017,443810
"JAWA TENGAH","PERKOTAAN","MAKANAN",2018,491151
"JAWA TENGAH","PERKOTAAN","MAKANAN",2019,500720
"JAWA TENGAH","PERKOTAAN","MAKANAN",2020,534296
"JAWA TENGAH","PERKOTAAN","MAKANAN",2021,556031
"JAWA TENGAH","PERKOTAAN","MAKANAN",2022,609145
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2007,183672
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2008,192369
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2009,204033
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2010,238059
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2011,297683
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2012,308859
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2013,368586
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2014,386262
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2015,468198
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2016,484096
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2017,493715
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2018,568887
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2019,580605
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2020,618738
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2021,629212
"JAWA TENGAH","PERKOTAAN","NONMAKANAN",2022,653908
"JAWA TENGAH","PERKOTAAN","TOTAL",2007,340513
"JAWA TENGAH","PERKOTAAN","TOTAL",2008,370549
"JAWA TENGAH","PERKOTAAN","TOTAL",2009,398007
"JAWA TENGAH","PERKOTAAN","TOTAL",2010,463488
"JAWA TENGAH","PERKOTAAN","TOTAL",2011,547036
"JAWA TENGAH","PERKOTAAN","TOTAL",2012,615142
"JAWA TENGAH","PERKOTAAN","TOTAL",2013,682235
"JAWA TENGAH","PERKOTAAN","TOTAL",2014,726917
"JAWA TENGAH","PERKOTAAN","TOTAL",2015,818715
"JAWA TENGAH","PERKOTAAN","TOTAL",2016,893906
"JAWA TENGAH","PERKOTAAN","TOTAL",2017,937525
"JAWA TENGAH","PERKOTAAN","TOTAL",2018,1060038
"JAWA TENGAH","PERKOTAAN","TOTAL",2019,1081326
"JAWA TENGAH","PERKOTAAN","TOTAL",2020,1153035
"JAWA TENGAH","PERKOTAAN","TOTAL",2021,1185244
"JAWA TENGAH","PERKOTAAN","TOTAL",2022,1263053
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2011,229775
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2012,262761
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2013,281921
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2014,319872
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2015,330646
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2016,371605
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2017,421514
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2018,460891
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2019,469421
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2020,496173
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2021,519009
"JAWA TENGAH","PERDESAANPERKOTAAN","MAKANAN",2022,572808
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2011,234132
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2012,239459
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2013,277792
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2014,306173
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2015,365211
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2016,385115
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2017,405708
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2018,477690
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2019,486982
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2020,522314
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2021,529599
"JAWA TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2022,548985
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2011,463907
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2012,502220
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2013,559713
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2014,626045
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2015,695856
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2016,756720
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2017,827223
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2018,938581
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2019,956403
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2020,1018487
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2021,1048609
"JAWA TENGAH","PERDESAANPERKOTAAN","TOTAL",2022,1121793
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2007,131247
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2008,141612
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2009,159436
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2010,195603
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2011,223946
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2012,260842
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2013,287348
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2014,324483
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2015,325188
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2016,364117
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2017,410231
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2018,418677
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2019,436763
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2020,444286
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2021,468581
"DI YOGYAKARTA","PERDESAAN","MAKANAN",2022,489285
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2007,132434
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2008,137857
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2009,156617
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2010,174304
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2011,248218
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2012,241637
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2013,247263
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2014,225504
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2015,297594
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2016,362964
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2017,346740
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2018,421355
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2019,419189
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2020,441772
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2021,436839
"DI YOGYAKARTA","PERDESAAN","NONMAKANAN",2022,461469
"DI YOGYAKARTA","PERDESAAN","TOTAL",2007,263681
"DI YOGYAKARTA","PERDESAAN","TOTAL",2008,279469
"DI YOGYAKARTA","PERDESAAN","TOTAL",2009,316053
"DI YOGYAKARTA","PERDESAAN","TOTAL",2010,369907
"DI YOGYAKARTA","PERDESAAN","TOTAL",2011,472165
"DI YOGYAKARTA","PERDESAAN","TOTAL",2012,502480
"DI YOGYAKARTA","PERDESAAN","TOTAL",2013,534611
"DI YOGYAKARTA","PERDESAAN","TOTAL",2014,549987
"DI YOGYAKARTA","PERDESAAN","TOTAL",2015,622782
"DI YOGYAKARTA","PERDESAAN","TOTAL",2016,727081
"DI YOGYAKARTA","PERDESAAN","TOTAL",2017,756972
"DI YOGYAKARTA","PERDESAAN","TOTAL",2018,840033
"DI YOGYAKARTA","PERDESAAN","TOTAL",2019,855952
"DI YOGYAKARTA","PERDESAAN","TOTAL",2020,886059
"DI YOGYAKARTA","PERDESAAN","TOTAL",2021,905420
"DI YOGYAKARTA","PERDESAAN","TOTAL",2022,950754
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2007,181086
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2008,199260
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2009,232932
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2010,270885
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2011,302958
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2012,361214
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2013,388200
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2014,341149
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2015,385061
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2016,466841
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2017,524042
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2018,569840
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2019,587032
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2020,629172
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2021,638605
"DI YOGYAKARTA","PERKOTAAN","MAKANAN",2022,676491
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2007,280053
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2008,293985
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2009,314807
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2010,385305
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2011,399829
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2012,440295
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2013,515017
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2014,555749
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2015,697510
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2016,765698
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2017,777961
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2018,904012
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2019,931711
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2020,977178
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2021,958089
"DI YOGYAKARTA","PERKOTAAN","NONMAKANAN",2022,984701
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2007,461139
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2008,493245
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2009,547739
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2010,656190
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2011,702787
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2012,801509
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2013,903217
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2014,896898
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2015,1082571
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2016,1232540
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2017,1302004
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2018,1473853
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2019,1518743
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2020,1606350
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2021,1596694
"DI YOGYAKARTA","PERKOTAAN","TOTAL",2022,1661192
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2011,276323
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2012,327241
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2013,353778
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2014,335550
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2015,365012
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2016,434004
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2017,490248
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2018,529012
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2019,546444
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2020,579279
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2021,594622
"DI YOGYAKARTA","PERDESAANPERKOTAAN","MAKANAN",2022,628844
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2011,348721
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2012,373055
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2013,423630
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2014,444796
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2015,563591
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2016,636958
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2017,649917
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2018,773648
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2019,793280
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2020,832692
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2021,823248
"DI YOGYAKARTA","PERDESAANPERKOTAAN","NONMAKANAN",2022,851529
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2011,625043
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2012,700296
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2013,777409
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2014,780346
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2015,928602
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2016,1070962
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2017,1140166
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2018,1302661
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2019,1339725
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2020,1411971
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2021,1417870
"DI YOGYAKARTA","PERDESAANPERKOTAAN","TOTAL",2022,1480374
"JAWA TIMUR","PERDESAAN","MAKANAN",2007,122358
"JAWA TIMUR","PERDESAAN","MAKANAN",2008,139244
"JAWA TIMUR","PERDESAAN","MAKANAN",2009,158112
"JAWA TIMUR","PERDESAAN","MAKANAN",2010,181119
"JAWA TIMUR","PERDESAAN","MAKANAN",2011,207963
"JAWA TIMUR","PERDESAAN","MAKANAN",2012,222372
"JAWA TIMUR","PERDESAAN","MAKANAN",2013,252159
"JAWA TIMUR","PERDESAAN","MAKANAN",2014,303607
"JAWA TIMUR","PERDESAAN","MAKANAN",2015,338325
"JAWA TIMUR","PERDESAAN","MAKANAN",2016,369547
"JAWA TIMUR","PERDESAAN","MAKANAN",2017,419399
"JAWA TIMUR","PERDESAAN","MAKANAN",2018,436818
"JAWA TIMUR","PERDESAAN","MAKANAN",2019,443597
"JAWA TIMUR","PERDESAAN","MAKANAN",2020,462004
"JAWA TIMUR","PERDESAAN","MAKANAN",2021,500154
"JAWA TIMUR","PERDESAAN","MAKANAN",2022,551128
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2007,101688
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2008,112428
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2009,127697
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2010,139322
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2011,160118
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2012,158001
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2013,190741
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2014,226482
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2015,306017
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2016,304534
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2017,304398
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2018,341262
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2019,370427
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2020,383238
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2021,390312
"JAWA TIMUR","PERDESAAN","NONMAKANAN",2022,403015
"JAWA TIMUR","PERDESAAN","TOTAL",2007,224047
"JAWA TIMUR","PERDESAAN","TOTAL",2008,251672
"JAWA TIMUR","PERDESAAN","TOTAL",2009,285809
"JAWA TIMUR","PERDESAAN","TOTAL",2010,320442
"JAWA TIMUR","PERDESAAN","TOTAL",2011,368082
"JAWA TIMUR","PERDESAAN","TOTAL",2012,380374
"JAWA TIMUR","PERDESAAN","TOTAL",2013,442900
"JAWA TIMUR","PERDESAAN","TOTAL",2014,530089
"JAWA TIMUR","PERDESAAN","TOTAL",2015,644341
"JAWA TIMUR","PERDESAAN","TOTAL",2016,674082
"JAWA TIMUR","PERDESAAN","TOTAL",2017,723798
"JAWA TIMUR","PERDESAAN","TOTAL",2018,778082
"JAWA TIMUR","PERDESAAN","TOTAL",2019,814024
"JAWA TIMUR","PERDESAAN","TOTAL",2020,845242
"JAWA TIMUR","PERDESAAN","TOTAL",2021,890466
"JAWA TIMUR","PERDESAAN","TOTAL",2022,954144
"JAWA TIMUR","PERKOTAAN","MAKANAN",2007,165600
"JAWA TIMUR","PERKOTAAN","MAKANAN",2008,191264
"JAWA TIMUR","PERKOTAAN","MAKANAN",2009,220890
"JAWA TIMUR","PERKOTAAN","MAKANAN",2010,250338
"JAWA TIMUR","PERKOTAAN","MAKANAN",2011,287360
"JAWA TIMUR","PERKOTAAN","MAKANAN",2012,291115
"JAWA TIMUR","PERKOTAAN","MAKANAN",2013,325319
"JAWA TIMUR","PERKOTAAN","MAKANAN",2014,378146
"JAWA TIMUR","PERKOTAAN","MAKANAN",2015,427218
"JAWA TIMUR","PERKOTAAN","MAKANAN",2016,487167
"JAWA TIMUR","PERKOTAAN","MAKANAN",2017,532127
"JAWA TIMUR","PERKOTAAN","MAKANAN",2018,562767
"JAWA TIMUR","PERKOTAAN","MAKANAN",2019,554493
"JAWA TIMUR","PERKOTAAN","MAKANAN",2020,573351
"JAWA TIMUR","PERKOTAAN","MAKANAN",2021,605457
"JAWA TIMUR","PERKOTAAN","MAKANAN",2022,640831
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2007,204247
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2008,224600
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2009,235219
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2010,256289
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2011,329431
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2012,336670
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2013,388442
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2014,423858
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2015,604896
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2016,587522
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2017,613460
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2018,650784
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2019,675010
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2020,681482
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2021,691588
"JAWA TIMUR","PERKOTAAN","NONMAKANAN",2022,693987
"JAWA TIMUR","PERKOTAAN","TOTAL",2007,369847
"JAWA TIMUR","PERKOTAAN","TOTAL",2008,415864
"JAWA TIMUR","PERKOTAAN","TOTAL",2009,456109
"JAWA TIMUR","PERKOTAAN","TOTAL",2010,506627
"JAWA TIMUR","PERKOTAAN","TOTAL",2011,616790
"JAWA TIMUR","PERKOTAAN","TOTAL",2012,627784
"JAWA TIMUR","PERKOTAAN","TOTAL",2013,713760
"JAWA TIMUR","PERKOTAAN","TOTAL",2014,802004
"JAWA TIMUR","PERKOTAAN","TOTAL",2015,1032114
"JAWA TIMUR","PERKOTAAN","TOTAL",2016,1074690
"JAWA TIMUR","PERKOTAAN","TOTAL",2017,1145587
"JAWA TIMUR","PERKOTAAN","TOTAL",2018,1213551
"JAWA TIMUR","PERKOTAAN","TOTAL",2019,1229503
"JAWA TIMUR","PERKOTAAN","TOTAL",2020,1254834
"JAWA TIMUR","PERKOTAAN","TOTAL",2021,1297046
"JAWA TIMUR","PERKOTAAN","TOTAL",2022,1334818
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2011,245743
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2012,255081
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2013,286962
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2014,339175
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2015,380993
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2016,427191
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2017,476861
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2018,502760
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2019,502892
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2020,521577
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2021,557790
"JAWA TIMUR","PERDESAANPERKOTAAN","MAKANAN",2022,600847
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2011,240683
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2012,243014
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2013,284790
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2014,320664
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2015,449479
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2016,443221
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2017,461939
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2018,503316
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2019,533284
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2020,542804
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2021,555211
"JAWA TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2022,564290
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2011,486426
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2012,498094
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2013,571752
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2014,659839
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2015,830472
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2016,870412
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2017,938801
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2018,1006077
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2019,1036176
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2020,1064381
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2021,1113001
"JAWA TIMUR","PERDESAANPERKOTAAN","TOTAL",2022,1165137
"BANTEN","PERDESAAN","MAKANAN",2007,154658
"BANTEN","PERDESAAN","MAKANAN",2008,180920
"BANTEN","PERDESAAN","MAKANAN",2009,195712
"BANTEN","PERDESAAN","MAKANAN",2010,234517
"BANTEN","PERDESAAN","MAKANAN",2011,262387
"BANTEN","PERDESAAN","MAKANAN",2012,290243
"BANTEN","PERDESAAN","MAKANAN",2013,321473
"BANTEN","PERDESAAN","MAKANAN",2014,366610
"BANTEN","PERDESAAN","MAKANAN",2015,392046
"BANTEN","PERDESAAN","MAKANAN",2016,429913
"BANTEN","PERDESAAN","MAKANAN",2017,486515
"BANTEN","PERDESAAN","MAKANAN",2018,551678
"BANTEN","PERDESAAN","MAKANAN",2019,568904
"BANTEN","PERDESAAN","MAKANAN",2020,621779
"BANTEN","PERDESAAN","MAKANAN",2021,632206
"BANTEN","PERDESAAN","MAKANAN",2022,717509
"BANTEN","PERDESAAN","NONMAKANAN",2007,96155
"BANTEN","PERDESAAN","NONMAKANAN",2008,115064
"BANTEN","PERDESAAN","NONMAKANAN",2009,143723
"BANTEN","PERDESAAN","NONMAKANAN",2010,160440
"BANTEN","PERDESAAN","NONMAKANAN",2011,174403
"BANTEN","PERDESAAN","NONMAKANAN",2012,191609
"BANTEN","PERDESAAN","NONMAKANAN",2013,198310
"BANTEN","PERDESAAN","NONMAKANAN",2014,230289
"BANTEN","PERDESAAN","NONMAKANAN",2015,272081
"BANTEN","PERDESAAN","NONMAKANAN",2016,298101
"BANTEN","PERDESAAN","NONMAKANAN",2017,304026
"BANTEN","PERDESAAN","NONMAKANAN",2018,344889
"BANTEN","PERDESAAN","NONMAKANAN",2019,391762
"BANTEN","PERDESAAN","NONMAKANAN",2020,430162
"BANTEN","PERDESAAN","NONMAKANAN",2021,422823
"BANTEN","PERDESAAN","NONMAKANAN",2022,433478
"BANTEN","PERDESAAN","TOTAL",2007,250812
"BANTEN","PERDESAAN","TOTAL",2008,295983
"BANTEN","PERDESAAN","TOTAL",2009,339435
"BANTEN","PERDESAAN","TOTAL",2010,394957
"BANTEN","PERDESAAN","TOTAL",2011,436790
"BANTEN","PERDESAAN","TOTAL",2012,481852
"BANTEN","PERDESAAN","TOTAL",2013,519784
"BANTEN","PERDESAAN","TOTAL",2014,596899
"BANTEN","PERDESAAN","TOTAL",2015,664127
"BANTEN","PERDESAAN","TOTAL",2016,728014
"BANTEN","PERDESAAN","TOTAL",2017,790542
"BANTEN","PERDESAAN","TOTAL",2018,896568
