"provinsi","jenis","daerah","tahun","periode","gk"
"LAMPUNG","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",453732
"LAMPUNG","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",457495
"LAMPUNG","TOTAL","PERKOTAAN",2021,"MARET",516003
"LAMPUNG","TOTAL","PERKOTAAN",2021,"SEPTEMBER",535133
"LAMPUNG","TOTAL","PERKOTAAN",2022,"MARET",560467
"LAMPUNG","TOTAL","PERKOTAAN",2022,"SEPTEMBER",595992
"LAMPUNG","TOTAL","PERDESAAN",2021,"MARET",451211
"LAMPUNG","TOTAL","PERDESAAN",2021,"SEPTEMBER",472918
"LAMPUNG","TOTAL","PERDESAAN",2022,"MARET",492623
"LAMPUNG","TOTAL","PERDESAAN",2022,"SEPTEMBER",523159
"LAMPUNG","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",471439
"LAMPUNG","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",492620
"LAMPUNG","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",514039
"LAMPUNG","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",545992
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2015,"MARET",330178
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",362214
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2016,"MARET",365938
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",387559
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2015,"MARET",375657
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2015,"SEPTEMBER",406405
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2016,"MARET",409399
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2016,"SEPTEMBER",427177
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",353260
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",384643
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",388454
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",407858
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2017,"MARET",400464
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",421894
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2018,"MARET",442588
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",469429
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2017,"MARET",449106
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2017,"SEPTEMBER",464559
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2018,"MARET",472431
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2018,"SEPTEMBER",495542
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",424845
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",441580
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",457834
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",482102
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2019,"MARET",480596
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",504235
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2020,"MARET",507398
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",511872
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2019,"MARET",507100
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2019,"SEPTEMBER",541062
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2020,"MARET",543077
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2020,"SEPTEMBER",546174
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",492693
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",521298
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",524371
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",528771
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2021,"MARET",525236
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",538158
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2022,"MARET",561881
"KEP. BANGKA BELITUNG","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",605177
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2021,"MARET",566074
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2021,"SEPTEMBER",576533
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2022,"MARET",600254
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAAN",2022,"SEPTEMBER",641806
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",544017
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",555279
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",579537
"KEP. BANGKA BELITUNG","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",622068
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2015,"MARET",145300
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",154621
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2016,"MARET",155835
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",166122
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2015,"MARET",125875
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",136327
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2016,"MARET",137599
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",146405
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",135441
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",145336
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",145776
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",156533
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2017,"MARET",170765
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",173137
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2018,"MARET",180347
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",186718
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2017,"MARET",153836
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",158552
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2018,"MARET",165869
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",176561
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",162685
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",166347
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",173633
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",182017
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2019,"MARET",190458
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",200912
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2020,"MARET",203236
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",204588
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2019,"MARET",178334
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",184681
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2020,"MARET",189493
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",190676
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",185024
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",193549
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",197084
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",198343
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2021,"MARET",212698
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",215609
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2022,"MARET",223107
"KEP. BANGKA BELITUNG","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",231249
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2021,"MARET",202340
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",214613
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2022,"MARET",220289
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",231037
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",208186
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",215178
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",221901
"KEP. BANGKA BELITUNG","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",231158
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2013,"MARET",390488
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2013,"SEPTEMBER",416935
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2014,"MARET",439377
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2014,"SEPTEMBER",458055
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2013,"MARET",409901
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2013,"SEPTEMBER",436899
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2014,"MARET",448817
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2014,"SEPTEMBER",481226
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2015,"MARET",475478
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2015,"SEPTEMBER",516835
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2016,"MARET",521773
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2016,"SEPTEMBER",553681
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2015,"MARET",501532
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2015,"SEPTEMBER",542732
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2016,"MARET",546998
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2016,"SEPTEMBER",573582
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",488701
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",529979
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",534230
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",564391
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2017,"MARET",571229
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2017,"SEPTEMBER",595031
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2018,"MARET",622935
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2018,"SEPTEMBER",656148
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2017,"MARET",602942
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2017,"SEPTEMBER",623111
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2018,"MARET",638300
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2018,"SEPTEMBER",672104
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",587530
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",607927
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",631467
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",664120
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2019,"MARET",671054
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2019,"SEPTEMBER",705147
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2020,"MARET",710634
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2020,"SEPTEMBER",716460
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2019,"MARET",685433
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2019,"SEPTEMBER",725743
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2020,"MARET",732570
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2020,"SEPTEMBER",736850
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",677717
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",714847
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",721455
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",727114
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2021,"MARET",737934
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2021,"SEPTEMBER",753768
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2022,"MARET",784988
"KEP. BANGKA BELITUNG","TOTAL","PERKOTAAN",2022,"SEPTEMBER",836425
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2021,"MARET",768414
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2021,"SEPTEMBER",791146
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2022,"MARET",820543
"KEP. BANGKA BELITUNG","TOTAL","PERDESAAN",2022,"SEPTEMBER",872843
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",752203
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",770457
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",801438
"KEP. BANGKA BELITUNG","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",853226
"KEP. RIAU","MAKANAN","PERKOTAAN",2015,"MARET",298998
"KEP. RIAU","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",318580
"KEP. RIAU","MAKANAN","PERKOTAAN",2016,"MARET",326014
"KEP. RIAU","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",334582
"KEP. RIAU","MAKANAN","PERDESAAN",2015,"MARET",316511
"KEP. RIAU","MAKANAN","PERDESAAN",2015,"SEPTEMBER",343566
"KEP. RIAU","MAKANAN","PERDESAAN",2016,"MARET",353153
"KEP. RIAU","MAKANAN","PERDESAAN",2016,"SEPTEMBER",366411
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",301870
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",322677
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",330442
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",339924
"KEP. RIAU","MAKANAN","PERKOTAAN",2017,"MARET",340729
"KEP. RIAU","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",357478
"KEP. RIAU","MAKANAN","PERKOTAAN",2018,"MARET",373829
"KEP. RIAU","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",376276
"KEP. RIAU","MAKANAN","PERDESAAN",2017,"MARET",375168
"KEP. RIAU","MAKANAN","PERDESAAN",2017,"SEPTEMBER",387266
"KEP. RIAU","MAKANAN","PERDESAAN",2018,"MARET",396882
"KEP. RIAU","MAKANAN","PERDESAAN",2018,"SEPTEMBER",405549
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",346267
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",362339
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",377389
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",379602
"KEP. RIAU","MAKANAN","PERKOTAAN",2019,"MARET",393859
"KEP. RIAU","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",397193
"KEP. RIAU","MAKANAN","PERKOTAAN",2020,"MARET",406556
"KEP. RIAU","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",408172
"KEP. RIAU","MAKANAN","PERDESAAN",2019,"MARET",412190
"KEP. RIAU","MAKANAN","PERDESAAN",2019,"SEPTEMBER",429322
"KEP. RIAU","MAKANAN","PERDESAAN",2020,"MARET",442464
"KEP. RIAU","MAKANAN","PERDESAAN",2020,"SEPTEMBER",444217
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",396007
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",400070
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",410225
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",410811
"KEP. RIAU","MAKANAN","PERKOTAAN",2021,"MARET",426912
"KEP. RIAU","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",429830
"KEP. RIAU","MAKANAN","PERKOTAAN",2022,"MARET",453563
"KEP. RIAU","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",486016
"KEP. RIAU","MAKANAN","PERDESAAN",2021,"MARET",458274
"KEP. RIAU","MAKANAN","PERDESAAN",2021,"SEPTEMBER",467527
"KEP. RIAU","MAKANAN","PERDESAAN",2022,"MARET",496488
"KEP. RIAU","MAKANAN","PERDESAAN",2022,"SEPTEMBER",525085
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",429298
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",432804
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",458362
"KEP. RIAU","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",491238
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2015,"MARET",155149
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",166916
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2016,"MARET",168404
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",171398
"KEP. RIAU","NONMAKANAN","PERDESAAN",2015,"MARET",104127
"KEP. RIAU","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",113367
"KEP. RIAU","NONMAKANAN","PERDESAAN",2016,"MARET",113836
"KEP. RIAU","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",115276
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",146782
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",158135
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",159715
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",162729
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2017,"MARET",175688
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",182583
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2018,"MARET",190164
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",194632
"KEP. RIAU","NONMAKANAN","PERDESAAN",2017,"MARET",117473
"KEP. RIAU","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",120529
"KEP. RIAU","NONMAKANAN","PERDESAAN",2018,"MARET",131906
"KEP. RIAU","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",137637
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",166969
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",173687
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",181902
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",188369
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2019,"MARET",204035
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",208017
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2020,"MARET",210186
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",211289
"KEP. RIAU","NONMAKANAN","PERDESAAN",2019,"MARET",144058
"KEP. RIAU","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",147937
"KEP. RIAU","NONMAKANAN","PERDESAAN",2020,"MARET",152786
"KEP. RIAU","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",153682
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",198052
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",201968
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",204502
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",206721
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2021,"MARET",217689
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",225676
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2022,"MARET",233682
"KEP. RIAU","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",247232
"KEP. RIAU","NONMAKANAN","PERDESAAN",2021,"MARET",156472
"KEP. RIAU","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",159285
"KEP. RIAU","NONMAKANAN","PERDESAAN",2022,"MARET",162820
"KEP. RIAU","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",172647
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",213127
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",221050
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",225707
"KEP. RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",239224
"KEP. RIAU","TOTAL","PERKOTAAN",2013,"MARET",383332
"KEP. RIAU","TOTAL","PERKOTAAN",2013,"SEPTEMBER",405578
"KEP. RIAU","TOTAL","PERKOTAAN",2014,"MARET",421733
"KEP. RIAU","TOTAL","PERKOTAAN",2014,"SEPTEMBER",431127
"KEP. RIAU","TOTAL","PERDESAAN",2013,"MARET",326819
"KEP. RIAU","TOTAL","PERDESAAN",2013,"SEPTEMBER",364773
"KEP. RIAU","TOTAL","PERDESAAN",2014,"MARET",385071
"KEP. RIAU","TOTAL","PERDESAAN",2014,"SEPTEMBER",399063
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"KEP. RIAU","TOTAL","PERKOTAAN",2015,"MARET",454147
"KEP. RIAU","TOTAL","PERKOTAAN",2015,"SEPTEMBER",485496
"KEP. RIAU","TOTAL","PERKOTAAN",2016,"MARET",494418
"KEP. RIAU","TOTAL","PERKOTAAN",2016,"SEPTEMBER",505980
"KEP. RIAU","TOTAL","PERDESAAN",2015,"MARET",420638
"KEP. RIAU","TOTAL","PERDESAAN",2015,"SEPTEMBER",456933
"KEP. RIAU","TOTAL","PERDESAAN",2016,"MARET",466989
"KEP. RIAU","TOTAL","PERDESAAN",2016,"SEPTEMBER",481687
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",448652
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",480812
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",490157
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",502653
"KEP. RIAU","TOTAL","PERKOTAAN",2017,"MARET",516418
"KEP. RIAU","TOTAL","PERKOTAAN",2017,"SEPTEMBER",540062
"KEP. RIAU","TOTAL","PERKOTAAN",2018,"MARET",563993
"KEP. RIAU","TOTAL","PERKOTAAN",2018,"SEPTEMBER",570910
"KEP. RIAU","TOTAL","PERDESAAN",2017,"MARET",492642
"KEP. RIAU","TOTAL","PERDESAAN",2017,"SEPTEMBER",507795
"KEP. RIAU","TOTAL","PERDESAAN",2018,"MARET",528788
"KEP. RIAU","TOTAL","PERDESAAN",2018,"SEPTEMBER",543187
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",513236
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",536026
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",559291
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",567972
"KEP. RIAU","TOTAL","PERKOTAAN",2019,"MARET",597894
"KEP. RIAU","TOTAL","PERKOTAAN",2019,"SEPTEMBER",605210
"KEP. RIAU","TOTAL","PERKOTAAN",2020,"MARET",616743
"KEP. RIAU","TOTAL","PERKOTAAN",2020,"SEPTEMBER",619461
"KEP. RIAU","TOTAL","PERDESAAN",2019,"MARET",556248
"KEP. RIAU","TOTAL","PERDESAAN",2019,"SEPTEMBER",577259
"KEP. RIAU","TOTAL","PERDESAAN",2020,"MARET",595249
"KEP. RIAU","TOTAL","PERDESAAN",2020,"SEPTEMBER",597899
"KEP. RIAU","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",594059
